r, y, u
0.800, 0.000, 0.030
0.800, 0.000, 0.060
0.800, 0.000, 0.090
0.800, 0.000, 0.120
0.800, 0.000, 0.151
0.800, 0.001, 0.165
0.800, 0.000, 0.226
0.800, 0.000, 0.241
0.800, 0.000, 0.271
0.800, 0.000, 0.301
0.800, 0.000, 0.331
0.800, 0.000, 0.361
0.800, 0.000, 0.391
0.800, 0.000, 0.422
0.800, 0.000, 0.452
0.800, 0.000, 0.482
0.800, 0.000, 0.512
0.800, 0.000, 0.542
0.800, 0.000, 0.572
0.800, 0.001, 0.586
0.800, 0.001, 0.632
0.800, 0.000, 0.678
0.800, 0.001, 0.677
0.800, 0.000, 0.738
0.800, 0.000, 0.753
0.800, 0.001, 0.767
0.800, 0.001, 0.812
0.800, 0.001, 0.842
0.800, 0.001, 0.872
0.800, 0.001, 0.903
0.800, 0.001, 0.933
0.800, 0.001, 0.963
0.800, 0.002, 0.977
0.800, 0.005, 0.991
0.800, 0.005, 1.051
0.800, 0.006, 1.065
0.800, 0.009, 1.063
0.800, 0.010, 1.123
0.800, 0.014, 1.121
0.800, 0.016, 1.165
0.800, 0.021, 1.162
0.800, 0.025, 1.190
0.800, 0.032, 1.185
0.800, 0.038, 1.227
0.800, 0.046, 1.222
0.800, 0.055, 1.231
0.800, 0.064, 1.256
0.800, 0.075, 1.264
0.800, 0.085, 1.287
0.800, 0.099, 1.263
0.800, 0.113, 1.284
0.800, 0.129, 1.273
0.800, 0.144, 1.307
0.800, 0.161, 1.295
0.800, 0.179, 1.296
0.800, 0.199, 1.297
0.800, 0.221, 1.280
0.800, 0.242, 1.309
0.800, 0.265, 1.290
0.800, 0.290, 1.270
0.800, 0.313, 1.311
0.800, 0.337, 1.304
0.800, 0.364, 1.281
0.800, 0.388, 1.318
0.800, 0.412, 1.325
0.800, 0.438, 1.298
0.800, 0.462, 1.333
0.800, 0.488, 1.320
0.800, 0.511, 1.354
0.800, 0.534, 1.356
0.800, 0.555, 1.389
0.800, 0.576, 1.374
0.800, 0.596, 1.405
0.800, 0.613, 1.437
0.800, 0.632, 1.422
0.800, 0.647, 1.468
0.800, 0.660, 1.484
0.800, 0.673, 1.500
0.800, 0.686, 1.500
0.800, 0.695, 1.546
0.800, 0.704, 1.547
0.800, 0.711, 1.579
0.800, 0.718, 1.579
0.800, 0.724, 1.595
0.800, 0.728, 1.612
0.800, 0.732, 1.629
0.800, 0.734, 1.646
0.800, 0.737, 1.631
0.800, 0.739, 1.664
0.800, 0.741, 1.650
0.800, 0.742, 1.667
0.800, 0.743, 1.669
0.800, 0.746, 1.655
0.800, 0.747, 1.672
0.800, 0.747, 1.689
0.800, 0.748, 1.675
0.800, 0.750, 1.661
0.800, 0.751, 1.678
0.800, 0.752, 1.679
0.800, 0.756, 1.649
0.800, 0.757, 1.681
0.800, 0.760, 1.650
0.800, 0.764, 1.651
0.800, 0.766, 1.666
0.800, 0.771, 1.635
0.800, 0.775, 1.634
0.800, 0.779, 1.649
0.800, 0.783, 1.633
0.800, 0.788, 1.632
0.800, 0.793, 1.631
0.800, 0.798, 1.613
0.800, 0.802, 1.643
0.800, 0.808, 1.610
0.800, 0.812, 1.623
0.800, 0.817, 1.621
0.800, 0.821, 1.618
0.800, 0.825, 1.631
0.800, 0.830, 1.613
0.800, 0.834, 1.610
0.800, 0.835, 1.655
0.800, 0.839, 1.621
0.800, 0.842, 1.619
0.800, 0.843, 1.647
0.800, 0.847, 1.614
0.800, 0.848, 1.642
0.800, 0.849, 1.640
0.800, 0.851, 1.622
0.800, 0.851, 1.651
0.800, 0.851, 1.649
0.800, 0.853, 1.631
0.800, 0.851, 1.660
0.800, 0.851, 1.643
0.800, 0.849, 1.672
0.800, 0.848, 1.656
0.800, 0.848, 1.639
0.800, 0.847, 1.653
0.800, 0.844, 1.667
0.800, 0.843, 1.650
0.800, 0.842, 1.649
0.800, 0.840, 1.664
0.800, 0.839, 1.648
0.800, 0.838, 1.647
0.800, 0.835, 1.661
0.800, 0.834, 1.645
0.800, 0.833, 1.644
0.800, 0.831, 1.659
0.800, 0.830, 1.643
0.800, 0.828, 1.643
0.800, 0.825, 1.674
0.800, 0.824, 1.642
0.800, 0.824, 1.626
0.800, 0.821, 1.657
0.800, 0.820, 1.641
0.800, 0.819, 1.641
0.800, 0.817, 1.656
0.800, 0.816, 1.641
0.800, 0.815, 1.641
0.800, 0.815, 1.625
0.800, 0.812, 1.656
0.800, 0.812, 1.625
0.800, 0.812, 1.624
0.800, 0.812, 1.624
0.800, 0.812, 1.623
0.800, 0.812, 1.623
0.800, 0.812, 1.622
0.800, 0.812, 1.622
0.800, 0.815, 1.590
0.800, 0.815, 1.620
0.800, 0.816, 1.604
0.800, 0.816, 1.618
0.800, 0.817, 1.602
0.800, 0.817, 1.617
0.800, 0.817, 1.616
0.800, 0.819, 1.584
0.800, 0.817, 1.645
0.800, 0.817, 1.614
0.800, 0.817, 1.613
0.800, 0.816, 1.629
0.800, 0.815, 1.628
0.800, 0.815, 1.613
0.800, 0.812, 1.644
0.800, 0.811, 1.628
0.800, 0.810, 1.628
0.800, 0.810, 1.613
0.800, 0.808, 1.644
0.800, 0.806, 1.629
0.800, 0.805, 1.629
0.800, 0.803, 1.645
0.800, 0.802, 1.630
0.800, 0.801, 1.630
0.800, 0.798, 1.646
0.800, 0.798, 1.616
0.800, 0.797, 1.632
0.800, 0.797, 1.616
0.800, 0.797, 1.616
0.800, 0.796, 1.632
0.800, 0.796, 1.617
0.800, 0.796, 1.617
0.800, 0.794, 1.649
0.800, 0.794, 1.619
0.800, 0.794, 1.619
0.800, 0.794, 1.619
0.800, 0.794, 1.619
0.800, 0.796, 1.588
0.800, 0.796, 1.619
0.800, 0.796, 1.619
0.800, 0.796, 1.619
0.800, 0.796, 1.619
0.800, 0.797, 1.604
0.800, 0.797, 1.619
0.800, 0.797, 1.619
0.800, 0.798, 1.603
0.800, 0.798, 1.619
0.800, 0.801, 1.587
0.800, 0.802, 1.602
0.800, 0.802, 1.617
0.800, 0.803, 1.602
0.800, 0.803, 1.617
0.800, 0.805, 1.585
0.800, 0.806, 1.600
0.800, 0.806, 1.615
0.800, 0.808, 1.599
0.800, 0.808, 1.614
0.800, 0.810, 1.582
0.800, 0.810, 1.612
0.800, 0.810, 1.612
0.800, 0.811, 1.596
0.800, 0.811, 1.611
0.800, 0.811, 1.610
0.800, 0.811, 1.610
0.800, 0.811, 1.610
0.800, 0.811, 1.609
0.800, 0.811, 1.609
0.800, 0.811, 1.608
0.800, 0.810, 1.624
0.800, 0.810, 1.608
0.800, 0.810, 1.608
0.800, 0.810, 1.607
0.800, 0.808, 1.638
0.800, 0.808, 1.607
0.800, 0.806, 1.623
0.800, 0.806, 1.607
0.800, 0.806, 1.607
0.800, 0.806, 1.607
0.800, 0.806, 1.607
0.800, 0.808, 1.591
0.800, 0.808, 1.606
0.800, 0.808, 1.605
0.800, 0.810, 1.573
0.800, 0.810, 1.604
0.800, 0.811, 1.588
0.800, 0.812, 1.587
0.800, 0.812, 1.602
0.800, 0.815, 1.569
0.800, 0.815, 1.600
0.800, 0.816, 1.583
0.800, 0.816, 1.598
0.800, 0.816, 1.598
0.800, 0.816, 1.597
0.800, 0.816, 1.596
0.800, 0.816, 1.596
0.800, 0.816, 1.595
0.800, 0.815, 1.610
0.800, 0.815, 1.594
0.800, 0.812, 1.626
0.800, 0.812, 1.594
0.800, 0.811, 1.610
0.800, 0.810, 1.610
0.800, 0.810, 1.594
0.800, 0.808, 1.625
0.800, 0.806, 1.610
0.800, 0.805, 1.610
0.800, 0.803, 1.626
0.800, 0.802, 1.611
0.800, 0.801, 1.612
0.800, 0.798, 1.628
0.800, 0.798, 1.597
0.800, 0.797, 1.613
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.797, 1.599
0.800, 0.798, 1.583
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.801, 1.567
0.800, 0.801, 1.598
0.800, 0.802, 1.582
0.800, 0.802, 1.597
0.800, 0.802, 1.597
0.800, 0.803, 1.581
0.800, 0.803, 1.596
0.800, 0.803, 1.596
0.800, 0.803, 1.596
0.800, 0.803, 1.596
0.800, 0.805, 1.564
0.800, 0.805, 1.595
0.800, 0.805, 1.595
0.800, 0.805, 1.594
0.800, 0.803, 1.626
0.800, 0.803, 1.595
0.800, 0.803, 1.595
0.800, 0.802, 1.610
0.800, 0.802, 1.595
0.800, 0.802, 1.595
0.800, 0.801, 1.611
0.800, 0.801, 1.595
0.800, 0.798, 1.627
0.800, 0.798, 1.596
0.800, 0.798, 1.596
0.800, 0.797, 1.612
0.800, 0.797, 1.597
0.800, 0.796, 1.613
0.800, 0.796, 1.598
0.800, 0.796, 1.598
0.800, 0.796, 1.598
0.800, 0.796, 1.598
0.800, 0.796, 1.598
0.800, 0.796, 1.598
0.800, 0.797, 1.583
0.800, 0.797, 1.598
0.800, 0.798, 1.582
0.800, 0.801, 1.566
0.800, 0.801, 1.597
0.800, 0.802, 1.581
0.800, 0.802, 1.596
0.800, 0.803, 1.580
0.800, 0.803, 1.596
0.800, 0.803, 1.596
0.800, 0.805, 1.564
0.800, 0.805, 1.594
0.800, 0.805, 1.594
0.800, 0.805, 1.594
0.800, 0.805, 1.594
0.800, 0.803, 1.625
0.800, 0.803, 1.594
0.800, 0.803, 1.594
0.800, 0.803, 1.594
0.800, 0.802, 1.610
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.801, 1.610
0.800, 0.801, 1.595
0.800, 0.801, 1.595
0.800, 0.798, 1.626
0.800, 0.801, 1.564
0.800, 0.798, 1.626
0.800, 0.798, 1.596
0.800, 0.801, 1.564
0.800, 0.798, 1.626
0.800, 0.801, 1.564
0.800, 0.801, 1.595
0.800, 0.801, 1.595
0.800, 0.802, 1.579
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.594
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.802, 1.593
0.800, 0.801, 1.609
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.593
0.800, 0.802, 1.577
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.592
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.802, 1.591
0.800, 0.803, 1.575
0.800, 0.802, 1.606
0.800, 0.803, 1.575
0.800, 0.803, 1.590
0.800, 0.803, 1.590
0.800, 0.803, 1.590
0.800, 0.803, 1.590
0.800, 0.803, 1.590
0.800, 0.803, 1.589
0.800, 0.802, 1.605
0.800, 0.802, 1.590
0.800, 0.802, 1.590
0.800, 0.803, 1.574
0.800, 0.802, 1.605
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.801, 1.604
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.798, 1.620
0.800, 0.801, 1.558
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.801, 1.589
0.800, 0.802, 1.573
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.803, 1.572
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.802, 1.602
0.800, 0.802, 1.587
0.800, 0.801, 1.603
0.800, 0.798, 1.619
0.800, 0.798, 1.588
0.800, 0.796, 1.620
0.800, 0.796, 1.589
0.800, 0.794, 1.621
0.800, 0.793, 1.606
0.800, 0.793, 1.591
0.800, 0.792, 1.607
0.800, 0.789, 1.624
0.800, 0.789, 1.594
0.800, 0.788, 1.610
0.800, 0.787, 1.611
0.800, 0.787, 1.596
0.800, 0.787, 1.596
0.800, 0.787, 1.597
0.800, 0.787, 1.597
0.800, 0.787, 1.598
0.800, 0.788, 1.583
0.800, 0.788, 1.598
0.800, 0.789, 1.583
0.800, 0.789, 1.599
0.800, 0.792, 1.568
0.800, 0.792, 1.599
0.800, 0.793, 1.583
0.800, 0.794, 1.583
0.800, 0.794, 1.599
0.800, 0.796, 1.567
0.800, 0.797, 1.582
0.800, 0.797, 1.598
0.800, 0.797, 1.598
0.800, 0.798, 1.582
0.800, 0.798, 1.597
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.798, 1.598
0.800, 0.797, 1.614
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.797, 1.599
0.800, 0.798, 1.584
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.801, 1.568
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.801, 1.598
0.800, 0.798, 1.630
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.798, 1.599
0.800, 0.798, 1.600
0.800, 0.797, 1.615
0.800, 0.797, 1.600
0.800, 0.797, 1.600
0.800, 0.797, 1.600
0.800, 0.797, 1.600
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.797, 1.601
0.800, 0.796, 1.617
0.800, 0.797, 1.586
0.800, 0.796, 1.617
0.800, 0.797, 1.586
0.800, 0.796, 1.618
0.800, 0.797, 1.587
0.800, 0.797, 1.602
0.800, 0.798, 1.586
0.800, 0.797, 1.618
0.800, 0.798, 1.587
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.798, 1.602
0.800, 0.797, 1.618
0.800, 0.797, 1.603
0.800, 0.797, 1.603
0.800, 0.797, 1.603
0.800, 0.797, 1.603
0.800, 0.797, 1.604
0.800, 0.797, 1.604
0.800, 0.797, 1.604
0.800, 0.796, 1.620
0.800, 0.796, 1.604
0.800, 0.797, 1.589
0.800, 0.797, 1.604
0.800, 0.797, 1.604
0.800, 0.797, 1.604
0.800, 0.797, 1.605
0.800, 0.797, 1.605
0.800, 0.797, 1.605
0.800, 0.798, 1.589
0.800, 0.798, 1.604
0.800, 0.798, 1.604
0.800, 0.798, 1.605
0.800, 0.798, 1.605
0.800, 0.798, 1.605
1.000, 0.801, 1.581
1.000, 0.801, 1.619
1.000, 0.801, 1.626
1.000, 0.801, 1.634
1.000, 0.801, 1.641
1.000, 0.802, 1.633
1.000, 0.802, 1.656
1.000, 0.802, 1.663
1.000, 0.803, 1.655
1.000, 0.803, 1.678
1.000, 0.805, 1.654
1.000, 0.806, 1.676
1.000, 0.808, 1.683
1.000, 0.811, 1.658
1.000, 0.812, 1.695
1.000, 0.816, 1.670
1.000, 0.819, 1.676
1.000, 0.821, 1.697
1.000, 0.824, 1.703
1.000, 0.826, 1.709
1.000, 0.831, 1.683
1.000, 0.834, 1.703
1.000, 0.839, 1.692
1.000, 0.842, 1.712
1.000, 0.847, 1.701
1.000, 0.851, 1.705
1.000, 0.857, 1.693
1.000, 0.862, 1.712
1.000, 0.867, 1.699
1.000, 0.872, 1.718
1.000, 0.879, 1.689
1.000, 0.886, 1.691
1.000, 0.893, 1.693
1.000, 0.899, 1.710
1.000, 0.904, 1.712
1.000, 0.911, 1.697
1.000, 0.917, 1.714
1.000, 0.922, 1.730
1.000, 0.927, 1.716
1.000, 0.932, 1.732
1.000, 0.936, 1.733
1.000, 0.941, 1.733
1.000, 0.945, 1.750
1.000, 0.949, 1.734
1.000, 0.953, 1.750
1.000, 0.955, 1.767
1.000, 0.958, 1.752
1.000, 0.962, 1.752
1.000, 0.964, 1.768
1.000, 0.966, 1.768
1.000, 0.971, 1.737
1.000, 0.973, 1.768
1.000, 0.977, 1.752
1.000, 0.978, 1.783
1.000, 0.983, 1.736
1.000, 0.985, 1.767
1.000, 0.987, 1.766
1.000, 0.991, 1.750
1.000, 0.995, 1.733
1.000, 0.999, 1.748
1.000, 1.001, 1.762
1.000, 1.006, 1.730
1.000, 1.009, 1.743
1.000, 1.014, 1.726
1.000, 1.017, 1.739
1.000, 1.022, 1.722
1.000, 1.026, 1.719
1.000, 1.029, 1.748
1.000, 1.033, 1.714
1.000, 1.037, 1.727
1.000, 1.040, 1.724
1.000, 1.042, 1.737
1.000, 1.046, 1.719
1.000, 1.049, 1.716
1.000, 1.052, 1.728
1.000, 1.054, 1.726
1.000, 1.056, 1.723
1.000, 1.058, 1.720
1.000, 1.060, 1.732
1.000, 1.061, 1.730
1.000, 1.063, 1.711
1.000, 1.063, 1.740
1.000, 1.063, 1.737
1.000, 1.063, 1.735
1.000, 1.063, 1.732
1.000, 1.063, 1.730
1.000, 1.061, 1.759
1.000, 1.061, 1.726
1.000, 1.060, 1.740
1.000, 1.058, 1.738
1.000, 1.056, 1.752
1.000, 1.055, 1.735
1.000, 1.052, 1.765
1.000, 1.050, 1.733
1.000, 1.049, 1.731
1.000, 1.046, 1.762
1.000, 1.045, 1.730
1.000, 1.041, 1.760
1.000, 1.040, 1.728
1.000, 1.038, 1.743
1.000, 1.035, 1.742
1.000, 1.033, 1.742
1.000, 1.032, 1.726
1.000, 1.029, 1.757
1.000, 1.027, 1.725
1.000, 1.026, 1.725
1.000, 1.024, 1.740
1.000, 1.023, 1.724
1.000, 1.022, 1.724
1.000, 1.019, 1.739
1.000, 1.017, 1.739
1.000, 1.017, 1.708
1.000, 1.014, 1.755
1.000, 1.012, 1.724
1.000, 1.010, 1.740
1.000, 1.009, 1.725
1.000, 1.008, 1.725
1.000, 1.006, 1.741
1.000, 1.004, 1.726
1.000, 1.003, 1.726
1.000, 1.001, 1.742
1.000, 1.000, 1.727
1.000, 0.999, 1.727
1.000, 0.996, 1.744
1.000, 0.995, 1.729
1.000, 0.994, 1.730
1.000, 0.994, 1.714
1.000, 0.991, 1.762
1.000, 0.989, 1.732
1.000, 0.987, 1.749
1.000, 0.985, 1.750
1.000, 0.983, 1.752
1.000, 0.981, 1.737
1.000, 0.978, 1.770
1.000, 0.977, 1.741
1.000, 0.976, 1.742
1.000, 0.973, 1.759
1.000, 0.972, 1.745
1.000, 0.971, 1.747
1.000, 0.971, 1.733
1.000, 0.969, 1.765
1.000, 0.968, 1.752
1.000, 0.968, 1.737
1.000, 0.966, 1.755
1.000, 0.966, 1.740
1.000, 0.966, 1.742
1.000, 0.966, 1.743
1.000, 0.968, 1.728
1.000, 0.968, 1.745
1.000, 0.968, 1.746
1.000, 0.969, 1.732
1.000, 0.971, 1.716
1.000, 0.972, 1.732
1.000, 0.973, 1.733
1.000, 0.976, 1.718
1.000, 0.976, 1.749
1.000, 0.977, 1.735
1.000, 0.978, 1.735
1.000, 0.980, 1.720
1.000, 0.981, 1.735
1.000, 0.983, 1.735
1.000, 0.983, 1.752
1.000, 0.985, 1.721
1.000, 0.985, 1.752
1.000, 0.986, 1.737
1.000, 0.986, 1.753
1.000, 0.987, 1.737
1.000, 0.987, 1.753
1.000, 0.989, 1.722
1.000, 0.989, 1.753
1.000, 0.991, 1.738
1.000, 0.992, 1.738
1.000, 0.992, 1.753
1.000, 0.994, 1.722
1.000, 0.995, 1.737
1.000, 0.995, 1.753
1.000, 0.996, 1.737
1.000, 0.999, 1.721
1.000, 1.000, 1.736
1.000, 1.001, 1.735
1.000, 1.003, 1.719
1.000, 1.006, 1.718
1.000, 1.008, 1.717
1.000, 1.009, 1.732
1.000, 1.010, 1.731
1.000, 1.012, 1.714
1.000, 1.014, 1.729
1.000, 1.015, 1.728
1.000, 1.017, 1.711
1.000, 1.018, 1.725
1.000, 1.018, 1.740
1.000, 1.019, 1.723
1.000, 1.022, 1.706
1.000, 1.023, 1.720
1.000, 1.023, 1.735
1.000, 1.024, 1.718
1.000, 1.024, 1.733
1.000, 1.024, 1.732
1.000, 1.024, 1.731
1.000, 1.024, 1.730
1.000, 1.024, 1.729
1.000, 1.024, 1.728
1.000, 1.024, 1.727
1.000, 1.023, 1.742
1.000, 1.022, 1.742
1.000, 1.022, 1.726
1.000, 1.019, 1.756
1.000, 1.019, 1.725
1.000, 1.018, 1.740
1.000, 1.018, 1.724
1.000, 1.017, 1.739
1.000, 1.017, 1.723
1.000, 1.017, 1.722
1.000, 1.017, 1.722
1.000, 1.015, 1.753
1.000, 1.015, 1.722
1.000, 1.015, 1.721
1.000, 1.014, 1.736
1.000, 1.014, 1.720
1.000, 1.014, 1.720
1.000, 1.014, 1.719
1.000, 1.014, 1.719
1.000, 1.012, 1.734
1.000, 1.012, 1.718
1.000, 1.012, 1.718
1.000, 1.012, 1.717
1.000, 1.012, 1.717
1.000, 1.010, 1.748
1.000, 1.010, 1.717
1.000, 1.010, 1.717
1.000, 1.010, 1.716
1.000, 1.010, 1.716
1.000, 1.010, 1.715
1.000, 1.010, 1.715
1.000, 1.010, 1.715
1.000, 1.009, 1.730
1.000, 1.009, 1.714
1.000, 1.009, 1.714
1.000, 1.009, 1.714
1.000, 1.009, 1.713
1.000, 1.009, 1.713
1.000, 1.009, 1.713
1.000, 1.009, 1.712
1.000, 1.009, 1.712
1.000, 1.009, 1.712
1.000, 1.009, 1.711
1.000, 1.008, 1.727
1.000, 1.008, 1.711
1.000, 1.008, 1.711
1.000, 1.008, 1.711
1.000, 1.008, 1.710
1.000, 1.006, 1.742
1.000, 1.006, 1.711
1.000, 1.004, 1.726
1.000, 1.004, 1.711
1.000, 1.003, 1.726
1.000, 1.003, 1.711
1.000, 1.003, 1.711
1.000, 1.001, 1.742
1.000, 1.001, 1.712
1.000, 1.000, 1.727
1.000, 1.000, 1.712
1.000, 0.999, 1.728
1.000, 0.999, 1.712
1.000, 0.996, 1.744
1.000, 0.996, 1.714
1.000, 0.996, 1.714
1.000, 0.995, 1.730
1.000, 0.995, 1.714
1.000, 0.995, 1.715
1.000, 0.994, 1.731
1.000, 0.994, 1.716
1.000, 0.994, 1.716
1.000, 0.994, 1.716
1.000, 0.992, 1.748
1.000, 0.992, 1.717
1.000, 0.992, 1.718
1.000, 0.991, 1.734
1.000, 0.991, 1.719
1.000, 0.991, 1.719
1.000, 0.991, 1.720
1.000, 0.989, 1.736
1.000, 0.989, 1.721
1.000, 0.989, 1.721
1.000, 0.989, 1.722
1.000, 0.989, 1.722
1.000, 0.989, 1.722
1.000, 0.989, 1.723
1.000, 0.989, 1.723
1.000, 0.989, 1.724
1.000, 0.989, 1.724
1.000, 0.989, 1.724
1.000, 0.991, 1.709
1.000, 0.991, 1.725
1.000, 0.991, 1.725
1.000, 0.992, 1.710
1.000, 0.992, 1.725
1.000, 0.992, 1.726
1.000, 0.994, 1.694
1.000, 0.994, 1.725
1.000, 0.994, 1.725
1.000, 0.995, 1.710
1.000, 0.995, 1.725
1.000, 0.995, 1.726
1.000, 0.995, 1.726
1.000, 0.995, 1.726
1.000, 0.996, 1.710
1.000, 0.996, 1.726
1.000, 0.996, 1.726
1.000, 0.999, 1.694
1.000, 0.999, 1.725
1.000, 0.999, 1.725
1.000, 1.000, 1.709
1.000, 1.000, 1.725
1.000, 0.999, 1.741
1.000, 0.999, 1.725
1.000, 0.999, 1.725
1.000, 0.999, 1.725
1.000, 0.996, 1.757
1.000, 0.996, 1.727
1.000, 0.995, 1.743
1.000, 0.995, 1.727
1.000, 0.994, 1.743
1.000, 0.994, 1.728
1.000, 0.992, 1.760
1.000, 0.991, 1.745
1.000, 0.991, 1.730
1.000, 0.989, 1.747
1.000, 0.989, 1.732
1.000, 0.989, 1.732
1.000, 0.989, 1.732
1.000, 0.989, 1.733
1.000, 0.989, 1.733
1.000, 0.989, 1.734
1.000, 0.991, 1.718
1.000, 0.991, 1.734
1.000, 0.991, 1.734
1.000, 0.992, 1.719
1.000, 0.994, 1.703
1.000, 0.994, 1.734
1.000, 0.995, 1.718
1.000, 0.996, 1.718
1.000, 0.999, 1.702
1.000, 1.000, 1.717
1.000, 1.001, 1.716
1.000, 1.001, 1.732
1.000, 1.003, 1.700
1.000, 1.004, 1.715
1.000, 1.006, 1.714
1.000, 1.006, 1.729
1.000, 1.008, 1.698
1.000, 1.008, 1.728
1.000, 1.009, 1.712
1.000, 1.009, 1.727
1.000, 1.009, 1.727
1.000, 1.009, 1.726
1.000, 1.010, 1.710
1.000, 1.009, 1.741
1.000, 1.009, 1.725
1.000, 1.009, 1.725
1.000, 1.009, 1.724
1.000, 1.008, 1.740
1.000, 1.008, 1.724
1.000, 1.008, 1.724
1.000, 1.006, 1.755
1.000, 1.006, 1.724
1.000, 1.006, 1.724
1.000, 1.004, 1.740
1.000, 1.004, 1.724
1.000, 1.004, 1.724
1.000, 1.004, 1.724
1.000, 1.004, 1.724
1.000, 1.004, 1.724
1.000, 1.004, 1.723
1.000, 1.004, 1.723
1.000, 1.004, 1.723
1.000, 1.004, 1.723
1.000, 1.004, 1.723
1.000, 1.004, 1.723
1.000, 1.004, 1.722
1.000, 1.006, 1.706
1.000, 1.006, 1.722
1.000, 1.006, 1.721
1.000, 1.006, 1.721
1.000, 1.006, 1.721
1.000, 1.008, 1.689
1.000, 1.008, 1.720
1.000, 1.008, 1.719
1.000, 1.008, 1.719
1.000, 1.008, 1.719
1.000, 1.008, 1.718
1.000, 1.008, 1.718
1.000, 1.008, 1.718
1.000, 1.008, 1.718
1.000, 1.009, 1.701
1.000, 1.008, 1.732
1.000, 1.008, 1.717
1.000, 1.008, 1.716
1.000, 1.008, 1.716
